Grupo1 1130.0,0,0,0,0,0,1,0,0,0,0,0,0.06382979,0,0,0,0,1,0,0,1,0,0.01112878,0.004662005,0.01926782,0.03225806,0,0.01,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0175,0.03773585,1,0,1,0,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.5,0.015625,1,0,1,0.1363636,0.08457711,1,0,0,0,1,0,0,0.01342282,0,0,
Grupo1 1298.0,0,0,0,0,0,1,0,1,0,0,0,0.04255319,0,0,0,0,1,1,0,0,0,0.01112878,0.003496503,0.02119461,0.06451613,1,0.02,0.6666667,1,0,0.01428571,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.045,0.01886792,1,0,1,0,1,0,0,0,0,0,0.1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.5,0.015625,1,0,0,0.09848485,0.06965174,1,1,0,1,1,0,0,0.006711409,0,0.02439024,
Grupo1 1545.0,0,0,0,0,1,1,1,0,0,0,0,0.1489362,1,0,0,0,1,0,0,1,0,0.01033386,0.004662005,0.01734104,0.03225806,1,0.02,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0195,0.01886792,1,0,1,0,1,0,0,0,0,0,0.1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.5,0.015625,1,0,1,0.1060606,0.06965174,1,1,0,1,1,0,0,0.006711409,0,0.02439024,
Grupo1 1601.0,0,0,0,0,1,1,0,0,1,0,0,0.2978723,0,0,0,0,0,1,0,1,1,0.005564388,0.006993007,0.005780347,0.06451613,0,0.02,1,1,0,0.1428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0155,0.04716981,1,1,0,0,1,0,0,0,0,0,0.1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.5,0.015625,1,0,1,0.1439394,0.09452736,1,1,0,0,1,0,0,0.06040268,0,0.02439024,
Grupo1 1694.0,0,0,0,0,0,1,0,0,0,0,0,0.06382979,0,0,0,0,0,0,0,1,0,0.008744038,0.003496503,0.01541426,0.09677419,1,0.02,1,1,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0085,0.02830189,1,0,1,0,1,0,0,0,0,1,0.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.015625,1,1,1,0.06818182,0.04477612,1,0,0,1,1,0,0,0.006711409,0,0.02439024,
Grupo1 1761.0,0,0,0,0,0,1,0,0,0,0,0,0.1063830,0,0,0,1,1,0,0,1,0,0.02702703,0.009324009,0.05009634,0.1290323,0,0.09,1,0,0,0.1428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027,0.03773585,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.5,0,1,0,1,0.1742424,0.1144279,1,1,0,0,1,0,0,0.1342282,0,0,
Grupo1 1764.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,0,0,0,0,1,0,0.007949126,0.003496503,0.01926782,0.03225806,1,0.03,1,1,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0.02830189,1,1,1,0,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0.5,0.015625,1,0,1,0.1060606,0.06965174,1,1,0,1,0,0,0,0.01342282,0,0.02439024,
Grupo1 1813.0,0,0,0,0,0,1,0,0,1,0,0,0.04255319,0,0,0,1,1,1,1,0,0,0.007154213,0,0,0.09677419,1,0,1,1,1,0.05714286,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011,0.03773585,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0.5,0.03125,1,0,1,0.09848485,0.05970149,1,1,0,0,1,0,0,0.04026846,0,0,
Grupo1 1814.0,0,0,0,0,0,1,0,0,1,0,0,0.02127660,0,0,0,0,0,1,0,0,0,0.0007949126,0,0.001926782,0.03225806,1,0.01,1,0,1,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.012,0.009433962,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0.5,0,1,1,1,0.1136364,0.07462687,1,1,0,0,1,0,0,0,0,0,
Grupo1 1815.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,0,1,0,0,0,0,0.0007949126,0.001165501,0,0,0,0,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0025,0.009433962,1,0,0,0,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.5,0,1,1,0,0.03787879,0.02487562,1,0,0,0,0,0,0,0.006711409,0,0,
Grupo1 1817.0,0,0,0,0,0,1,0,0,0,0,0,0.1063830,0,0,0,0,0,1,1,0,0,0.005564388,0.004662005,0.005780347,0.06451613,1,0,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0085,0.02830189,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0.5,0,1,0,1,0.1287879,0.08457711,1,1,0,0,0,0,0,0.02013423,0,0,
Grupo1 1818.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,0,1,0,0,0,0,0.0007949126,0.001165501,0,0.06451613,0,0,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0055,0.009433962,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0,1,0,0,0.03787879,0.02487562,1,0,0,0,0,0,0,0.01342282,0,0,
Grupo1 1932.0,0,0,0,0,1,0,0,0,1,0,0,0.08510638,1,0,0,0,1,1,0,1,0,0.002384738,0.002331002,0.001926782,0.03225806,1,0.04,1,1,0,0.04285714,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0125,0.01886792,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0,1,1,1,0.09090909,0.05970149,1,0,0,0,1,0,0,0.02013423,0,0.02439024,
Grupo1 1934.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001589825,0.001165501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0.5,0,1,0,1,0.08333333,0.05472637,1,0,0,0,1,0,0,0,0,0,
Grupo1 2087.0,0,1,0,0,0,1,0,0,0,0,0,0.04255319,0,0,0,0,0,1,0,1,0,0.001589825,0.002331002,0,0.03225806,1,0.01,1,0,1,0.1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015,0.009433962,1,1,0,0,1,0,0,0,0,0,0.1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.5,0.015625,1,0,1,0.09090909,0.05970149,1,1,0,0,1,0,0,0.04026846,0,0.02439024,
Grupo1 2178.0,0,0,0,0,0,1,0,0,1,0,0,0.04255319,1,0,0,0,0,1,0,1,0,0.002384738,0.002331002,0.001926782,0.09677419,0,0.01,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0125,0.02830189,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0.5,0,1,0,1,0.09090909,0.05970149,1,1,0,0,1,0,0,0.006711409,0,0,
Grupo1 2227.0,0,0,0,0,0,1,0,1,1,0,0,0.06382979,1,0,0,0,1,1,0,1,0,0.004769475,0.004662005,0.003853565,0.09677419,1,0.01,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013,0.02830189,1,0,0,0,1,0,0,0,0,0,0.1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0.5,0.03125,1,0,1,0.09090909,0.04975124,1,1,0,0,1,0,0,0.006711409,0,0.02439024,
Grupo1 2234.0,0,0,0,0,0,1,0,0,1,0,0,0.04255319,1,0,0,0,1,1,0,0,0,0.003179650,0.004662005,0,0,1,0,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0055,0.01886792,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0.04545455,0.02985075,1,1,0,0,1,0,0,0,0,0,
Grupo1 2363.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,0,0,0,0,1,0,0.0007949126,0.001165501,0,0.03225806,1,0,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.008,0.009433962,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.015625,1,0,1,0.04545455,0.02985075,1,1,0,0,0,0,0,0.006711409,0,0,
Grupo1 2366.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,0,1,1,0,1,0,0.0007949126,0.001165501,0,0.06451613,0,0,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0035,0.009433962,1,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0,1,0,0,0.04545455,0.02985075,1,1,0,0,1,0,0,0.01342282,0,0,
Grupo1 2367.0,0,0,0,0,0,1,0,0,1,0,0,0.02127660,0,0,0,0,1,1,0,1,0,0.003179650,0.001165501,0.005780347,0.06451613,1,0,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0055,0.01886792,1,0,1,0,1,0,0,0,0,0,0.1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0.015625,1,0,1,0.03030303,0.01990050,1,1,0,0,0,0,0,0.006711409,0,0.04878049,
Grupo1 2389.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,0,1,0,0,1,1,0.004769475,0.002331002,0.007707129,0.06451613,0,0.01,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.004,0.01886792,1,0,1,0,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0,1,0,1,0.04545455,0.03482587,1,1,0,0,0,0,0,0.01342282,0,0,
Grupo1 2392.0,0,0,0,0,0,1,0,0,1,0,0,0.06382979,0,0,0,0,1,1,0,0,0,0.003179650,0.002331002,0.003853565,0.06451613,1,0.01,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005,0.01886792,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0.015625,1,0,0,0.04545455,0.02985075,1,0,1,0,0,0,0,0.01342282,0,0.02439024,
Grupo1 2393.0,0,0,0,0,0,1,0,0,0,0,0,0.08510638,0,0,0,0,0,1,0,1,0,0.007949126,0.002331002,0.01541426,0.06451613,1,0.02,1,1,0,0.05714286,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013,0.03773585,1,0,1,0,1,0,0,0,0,0,0.1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.5,0.03125,1,0,1,0.09848485,0.06467662,1,1,0,0,1,0,0,0.02013423,0,0.07317073,
Grupo1 2455.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01430843,0.002331002,0.03082852,0.03225806,1,0,0.6666667,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005,0.01886792,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,0.015625,1,0,1,0.06060606,0.03980100,1,1,0,0,1,0,0,0.01342282,0,0.02439024,
Grupo1 2465.0,0,0,0,0,0,1,0,0,1,0,0,0.04255319,1,0,0,0,0,0,0,0,0,0.001589825,0.002331002,0,0.03225806,0,0,1,1,0,0.05714286,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0025,0.01886792,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,0,1,0,0,0.03030303,0.01990050,1,1,0,1,1,0,0,0.02684564,0,0,
Grupo1 2483.0,0,0,0,0,0,1,0,0,0,0,0,0.06382979,1,0,0,0,1,0,0,1,0,0.01033386,0.002331002,0.01926782,0.06451613,0,0.01,1,0,1,0.04285714,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011,0.009433962,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0.5,0,1,0,1,0.1060606,0.05970149,1,1,0,0,1,0,0,0.02013423,0,0,
Grupo1 2492.0,0,0,0,0,0,1,0,0,1,0,0,0.08510638,0,0,0,0,1,0,1,1,0,0.01192369,0.002331002,0.02504817,0.06451613,1,0.01,1,0,1,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014,0.02830189,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.5,0.015625,1,1,1,0.1287879,0.06965174,1,1,0,0,1,0,0,0.006711409,0,0,
Grupo1 2508.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,1,0,0,0,0,0,0.002384738,0.001165501,0.003853565,0.06451613,1,0,1,0,1,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005,0.01886792,1,0,1,0,1,0,0,0,0,0,0.1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0.015625,1,1,1,0.04545455,0.02985075,1,1,0,0,0,0,0,0.006711409,0,0,
Grupo1 2512.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,0,1,1,0,0,0,0.007154213,0.01048951,0,0.03225806,0,0.01,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0185,0.02830189,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0.5,0.015625,1,0,1,0.1212121,0.07960199,1,1,0,0,1,0,0,0.01342282,0,0.02439024,
Grupo1 2524.0,0,0,0,0,0,1,0,0,1,0,0,0.04255319,0,1,0,0,1,0,1,1,0,0.001589825,0.002331002,0,0.03225806,1,0,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.01886792,1,0,0,0,1,0,0,0,0,1,0.2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.5,0.015625,1,1,1,0.09090909,0.05970149,1,1,1,0,1,0,0,0.01342282,0,0.04878049,
Grupo1 2525.0,0,0,0,0,0,1,0,0,0,0,0,0.08510638,0,0,0,0,1,1,0,1,0,0.002384738,0.001165501,0.003853565,0.03225806,1,0.01,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0135,0.009433962,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0,1,1,1,0.05303030,0.04477612,1,1,0,0,1,0,0,0.01342282,0,0.02439024,
Grupo1 2527.0,0,0,0,0,0,1,0,0,1,0,0,0.04255319,0,0,0,0,0,0,0,1,0,0.003974563,0.001165501,0.007707129,0.03225806,1,0.01,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0115,0.009433962,1,0,1,0,1,0,0,0,0,0,0.1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.5,0.015625,1,0,1,0.06060606,0.03980100,1,1,1,0,0,0,0,0.01342282,0,0.02439024,
Grupo1 2528.0,0,0,0,0,0,1,0,0,0,0,0,0.04255319,0,0,0,0,1,1,0,0,0,0.01033386,0.002331002,0.02119461,0.03225806,0,0,1,1,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0065,0.01886792,1,0,1,0,1,0,0,0,0,0,0.1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.5,0,1,1,1,0.06818182,0.04477612,1,1,0,0,0,0,0,0.006711409,0,0.02439024,
Grupo1 2529.0,0,0,0,0,0,1,0,0,0,0,0,0.06382979,0,0,0,0,0,1,0,0,0,0.002384738,0.001165501,0,0.03225806,1,0,1,0,1,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0065,0.009433962,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0.015625,1,0,0,0.06060606,0.03980100,1,0,0,0,0,0,0,0.02013423,0,0,
Grupo1 2531.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.001589825,0.001165501,0.003853565,0.03225806,0,0,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.004,0.009433962,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0.5,0,0,0,1,0.03787879,0.02487562,1,0,1,0,0,0,0,0.006711409,0,0,
Grupo1 2592.0,0,0,0,0,0,1,0,0,0,0,0,0.04255319,1,0,0,0,1,1,0,1,0,0.002384738,0.003496503,0.003853565,0.06451613,1,0.01,1,0,1,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0135,0.01886792,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0.015625,1,0,1,0.05303030,0.05472637,1,1,0,0,1,0,0,0.01342282,0,0,
Grupo1 2669.0,0,0,0,0,0,1,0,0,1,0,0,0.06382979,0,0,0,0,0,0,0,1,0,0.002384738,0.003496503,0,0.09677419,1,0.01,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0085,0.03773585,1,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.5,0.015625,1,0,0,0.04545455,0.02985075,1,0,0,0,1,0,0,0.006711409,0,0.02439024,
Grupo1 2788.0,0,0,0,0,0,1,0,0,0,0,0,0.04255319,0,1,0,0,1,0,0,0,0,0.009538951,0.003496503,0.01926782,0.06451613,1,0.01,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0215,0.009433962,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.015625,1,0,1,0.09090909,0.06965174,1,0,0,0,1,0,0,0.01342282,0,0.02439024,
Grupo1 2789.0,0,0,0,0,0,1,0,0,0,0,0,0.06382979,0,0,0,0,1,0,0,1,0,0.01033386,0.003496503,0.01926782,0.03225806,1,0.01,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0225,0.03773585,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0.5,0.015625,1,0,1,0.09090909,0.06467662,1,0,0,0,1,0,0,0.01342282,0,0,
Grupo1 2950.0,0,0,0,0,0,1,0,0,0,0,0,0.02127660,0,0,0,0,1,0,0,1,0,0.004769475,0.002331002,0.007707129,0,1,0.01,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013,0.01886792,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,0,1,0,1,0.08333333,0.03980100,1,1,0,0,0,0,0,0.006711409,0,0.02439024,
Grupo1 2951.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.003179650,0.001165501,0.005780347,0.03225806,1,0,1,0,0,0.01428571,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,1,0,0,0,0,0,0.1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.5,0,1,0,1,0.09848485,0.06467662,1,0,0,0,0,0,0,0.006711409,0,0,
Grupo1 3005.0,0,0,0,0,0,1,0,0,0,0,0,0.04255319,0,0,0,0,1,1,0,0,0,0.001589825,0.002331002,0.001926782,0.06451613,0,0.01,1,0,1,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0165,0.01886792,1,0,0,0,1,0,0,0,0,0,0.1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0.07575758,0.04975124,1,1,0,1,1,0,0,0.02013423,0,0.02439024,
Grupo1 3088.0,0,0,0,0,0,1,0,0,0,0,0,0.04255319,0,0,0,0,1,0,0,1,0,0.002384738,0.002331002,0.001926782,0.09677419,0,0.01,1,0,0,0.02857143,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0115,0.02830189,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.5,0,1,1,0,0.09090909,0.05472637,1,1,0,0,1,0,0,0.01342282,0,0,
